domain,algorithm,model,token_id,token,count,source_file
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,2144,fact,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,8331,factor,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,9547,factors,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,3775,fail,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,51841,fairness,4,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,4498,fall,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,905,false,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,5043,fast,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,37849,favorable,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,43303,feasible,4,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,4668,feature,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,16850,featuring,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,24526,fed,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,21780,feder,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,11302,feedback,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,2478,few,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,61136,fft,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,2115,field,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,1052,file,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,5266,fill,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,4141,filter,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,17830,finally,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,1505,find,6,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,9455,finding,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,14955,findings,4,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,14035,finds,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,7060,fine,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,1176,first,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,77795,firstly,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,8521,fixed,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,13062,fl,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,48008,flawed,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,19303,flexible,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,5357,focus,4,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,10968,focused,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,24400,focuses,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,21760,focusing,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,1833,follow,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,2768,following,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,5457,force,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,18057,forecast,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,79482,forecasting,4,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,40405,foreground,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,10365,formed,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,7739,forms,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,55986,formulation,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,4741,forward,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,1766,found,4,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,16665,foundation,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,18538,founded,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,3116,four,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,19983,fraction,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,12914,framework,9,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,49125,frameworks,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,14134,frequently,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,24304,fro,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,7373,fully,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,734,function,4,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,5865,functions,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,16188,fundamental,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,4726,further,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,24296,furthermore,11,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,480,g,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,27438,ga,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,8895,gain,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,18661,gained,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,30240,gaining,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,20192,gains,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,13225,gap,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,68390,garnered,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,23738,gathering,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,31990,gauge,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,4689,general,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,8965,generally,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,7068,generate,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,8066,generated,4,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,24038,generating,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,9659,generation,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,22540,generations,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,14281,generic,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,19465,genetic,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,53584,geometric,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,17484,geometry,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,3041,give,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,2728,given,4,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,9021,goals,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,1695,good,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,22547,grad,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,20779,gradient,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,32528,grammar,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,4876,graph,10,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,2294,great,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,19407,greatly,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,10707,gro,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,45445,grounded,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,1912,group,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,5315,groups,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,36755,guarantees,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,19351,guidance,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,33687,guided,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,305,h,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,1047,had,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,13824,ham,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,1450,hand,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,3790,handle,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,18073,handled,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,13777,handles,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,11850,handling,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,2653,hard,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,11682,harm,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,18249,harmon,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,706,has,22,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,617,have,15,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,1520,help,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,8779,helps,5,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,30548,heter,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,8340,hidden,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,12694,hier,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,70994,hierarchical,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,1579,high,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,5190,higher,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,11415,highlight,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,22020,highlights,4,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,7701,highly,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,13034,hist,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,22425,histor,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,10187,holds,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,1268,how,8,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,4452,however,5,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,28400,hum,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,3823,human,5,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,81783,hurdle,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,26038,hybrid,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,87752,hypers,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,22601,hypo,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,602,i,4,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,61666,ibrated,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,4623,idea,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,50663,ideally,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,6848,ideas,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,25607,identifying,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,29460,ids,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,49378,ignores,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,32003,ignoring,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,2217,image,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,5448,images,4,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,73354,imb,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,22852,immune,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,5536,impact,4,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,74055,impacting,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,6517,impl,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,4305,implement,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,11798,implemented,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,25976,implementing,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,25127,implications,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,18479,implicit,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,3062,important,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,27070,imposed,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,88381,imposes,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,94879,imposition,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,16358,impressive,4,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,7417,improve,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,13241,improved,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,18637,improvements,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,36050,improves,6,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,18899,improving,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,42025,inaccur,4,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,46579,inadequate,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
